L_ListingID,L_Address,L_City,beds,baths,price,remarks
1108957696,687 S Mandarin Lane,Rialto,3.0,3.0,540000,"Welcome to luxurious living in the Adams Grove Community in Rialto. This home offers 3 bedrooms, 2.5 bathrooms, and 1,955 square feet of beautifully designed space. Situated on a 2,415-square-foot lot, this exquisitely appointed residence includes a stunning loft, perfect for entertaining or relaxing.

The gourmet kitchen is equipped with granite countertops, stainless steel appliances, and elegant cabinetry. A breakfast countertop island adds both functionality and style. Inside, the open-concept design creates a seamless blend of elegance and comfort. The Adams Grove Community features an unbeatable pool area with cooking facilities and a park, perfect for family enjoyment. Conveniently located near shopping and dining options, and only a short drive from Mount Baldy, this home combines luxury, location, and lifestyle. This isn’t just a home; it’s a lifestyle upgrade. Schedule your tour today and step into your dream life! Don’t miss out on this exceptional opportunity."
1148391981,177 Compass,Irvine,5.0,3.0,2400000,"Stunning Former Model Home with Luxurious Upgrades Throughout – Move-In Ready in Pavilion Park



Welcome to this exceptional former model home featuring top-of-the-line designer upgrades inside and out. Boasting a spacious open-concept layout, this residence offers both elegance and functionality. The gourmet kitchen flows seamlessly into the bright living and dining areas, creating an ideal space for everyday living and entertaining.

The first floor includes a full bedroom and a separate office, which can easily be converted into a fifth bedroom to suit your needs. Upstairs, a generous loft separates the primary suite from the two secondary bedrooms, providing privacy and comfort for the whole family.

Step outside to a large, beautifully landscaped backyard, perfect for outdoor gatherings, relaxation, or future customization.



LOCATION HIGHLIGHTS



Located in the highly desirable Pavilion Park, the first phase of the Great Park neighborhoods, known for low HOA, low property tax, wide streets, mature landscaping, and a low-density community composed almost entirely of single-family homes. The home is walking distance to the community clubhouse, yet set far enough for peace and quiet—an ideal balance of convenience and privacy.

Zoned for Portola High School, one of Irvine’s best high schools with outstanding college admission statistics.

Just a 3-minute drive to Woodbury Town Center, offering supermarkets, restaurants, cafés, and everyday conveniences at your fingertips.

This impeccably maintained home combines luxury, practicality, and an unbeatable location—truly move-in ready and a rare opportunity in Pavilion Park."
1149530317,2336 22nd Street,Santa Monica,4.0,2.0,2998000,"Situated on a quiet street in the heart of Sunset Park, this exceptional residence welcomes you with a thoughtfully designed and wonderfully flexible floor plan that feels as effortless as a coastal breeze. Beautifully refinished hardwood floors sweep throughout approximately 2,500 square feet of living space, creating a seamless flow from room to room. With 4 bedrooms, a bonus room, and 2 beautifully remodeled baths, this home is ideal for a larger family or multigenerational living. Two bedrooms are set apart from the primary suite, while a dedicated office/bedroom at the back is perfectly positioned for in-law visits, guests, work-from-home ease, or even movie screenings using the built-in projector and surround sound. From the moment you step inside, you’re greeted by a formal entry sitting area that opens to a dedicated dining space, perfectly framing the light-filled, open-concept kitchen—bright, cheerful, and designed for gathering. The kitchen boasts abundant cabinetry, stainless steel appliances, induction stove, and elegant granite countertops, making it as functional as it is inviting. Just beyond, an additional expansive sunken family room anchored by a cozy fireplace works as a versatile multipurpose space, featuring beautiful built-in cabinets and bookshelves —perfect for entertaining, relaxing, or creating lasting memories. Expansive glass doors lead you outside to a charming redwood deck that spills into a serene backyard oasis, thoughtfully landscaped with lush foliage and mature lime, fig, and avocado trees. Peaceful to the eye and calming to the soul, this is your private retreat—an ideal place to unwind and let the day melt away. Adding even more value, the home features an additional gated parking space, solar energy, new roof, tankless water heater, updated plumbing and electrical, and is truly in outstanding condition. The ADU-ready, alley-facing 2-car garage features drywalled interior, lofted storage and sleek epoxy flooring—an incredible opportunity for future expansion or income potential. All of this in a prime location within the highly acclaimed Santa Monica school district, walking distance from Grant Elementary, John Adams Middle School, SMC, Clover Park, Virginia Park, and the Pico and Fairview libraries. Enjoy unbeatable convenience to markets, boutiques, restaurants, and everyday services.



This is more than a home—it’s a lifestyle."
1151680436,514 Argos Circle,Watsonville,2.0,1.0,569000,"Welcome to this charming Bay Village home in the vibrant city of Watsonville. This inviting residence features two well-appointed bedrooms with generous closet space and a beautifully updated full bathroom. The home has been freshly painted both inside and out, offering a truly turnkey, move-in-ready experience. Gleaming hardwood floors flow throughout the home, complemented by laminate flooring in the kitchen and bathroom. The kitchen is equipped with newer appliances and abundant natural light from multiple windows, creating a bright and cheerful atmosphere. The spacious living room showcases a large picture window with lovely views of the sunrise over East Hill. The dining area provides a warm and welcoming space for everyday meals and entertaining, with a sliding glass door that opens to the patio and a convenient door leading to the garage. The oversized single-car garage includes a dedicated laundry area, space for a workbench, tools, and ample storage, along with a new metal door offering direct access to the backyard. Fully fenced all around and ready for the new owner to create a garden and personalize the landscaping. Located in a safe and quiet neighborhood, this home enjoys sunshine nearly year-round and offers comfort, functionality, and pride of ownership."
1146842959,69020 San Susanna Avenue,Cathedral City,3.0,2.0,589000,"Step into the effortless lifestyle you deserve with this stunning, completely move-in ready 3-bedroom, 2-bath home. Every detail has been meticulously updated for you, offering the peace of mind of a new build without the wait. Imagine walking into a space where everything is fresh and new! The recent, extensive upgrades include a full complement of new appliances--refrigerator, dishwasher, range, microwave, washer, and dryer--all included for your convenience. Experience the beauty of new luxury vinyl plank (LVP) flooring, fresh interior paint throughout, and elegant new window treatments that elevate every room. Even the finer details have been addressed with new toilets and sleek mirrored closet doors. Your private outdoor retreat is designed for relaxation and enjoyment, offering true resort-style living. Relax in the sparkling pool and spa, now featuring a brand new heater for luxurious, year-round enjoyment! The low-maintenance landscaping in both the front and back means you spend your weekends lounging by the water, not doing yard work. Inside, this home is designed for modern comfort and seamless flow. The bright, vaulted cieilings, open-concept main area features a spacious kitchen with ample counter space and prep areas, flowing effortlessly into the family room, dining area, and formal living room--perfect for entertaining or daily family gatherings. A bonus room (not included in the 1,900 sqft) with a closet offers fantastic flexibility, presenting the perfect potential for a 4th bedroom, a dedicated home office, or a private gym. The private Primary Suite is a true sanctuary, set opposite the guest bedrooms for maximum privacy. It features a spacious walk-in closet, dual vanities, and a luxurious, oversized walk-in shower. If you are seeking a perfectly updated, low-maintenance home with an ideal layout for both gathering and personal space, your search is over. Don't wait to discover the ease and elegance of this turnkey property. Schedule your private showing today and prepare to say: ''Welcome Home!'' Photos are virtually staged."
1151063597,567 Flamingo Boulevard,Palm Springs,4.0,4.0,1172900,"(Brokers Welcome with HUGE BUYERS INCENTIVE FOR PHASE # 1 HOMES ) Olea at Miralon new mid century modern homes offering Holiday special incentives.  Miralon where life begins in Palm Springs. Single story 12 foot family room ceilings 4 bedrooms & 3.5 bathrooms. Gated covered Porch to Front Entry.

 Your own private 20 x 12 private pool with Pebble Tec Finish & Tile waterline & upgraded spa. 2-car garage, relax with your own personal mountain and oil grove views.

Gourmet Kitchen with Cafe Stainless Steel appliances package, Standard white thermofoil cabinets throughout with concealed hinges and chrome finishings. Beautiful Daltile one Quartz in Lucent white.  Luxurious primary suites with floating cabinets large primary walk in closets with Quarte Lucent White with 6 "" backsplash in primary bathroom & 4'' backsplash in all secondary's. Amazon Echo Hub Touchscreen Smart Home Control Panel. This is where timeless design meets modern desert living. Miralon Association offers 97 acres of open space, 7 miles of walking trails. 3 dog parks and thousand of oil trees. Amenity center features state of the art fitness facility WIFI space, full service bar, chef demonstration kitchen resort style pool and spa with private clubhouse to enjoy."
1145955625,166 Via De Laurencio,Chula Vista,5.0,3.0,1800000,"Welcome to Pepper Tree Estates, one of Chula Vista’s most coveted neighborhoods. This spacious single-story ranch-style home offers 2,562 sq. ft. of living space with 5 bedrooms and 3 baths, providing the ideal blend of comfort and versatility. Perfect for multi-generational living or two families, the home features an open and functional layout with ample natural light throughout. The expansive lot offers plenty of room to build an ADU, pool, or outdoor entertainment area — the possibilities are endless. Ready for your personal touch, this property is perfect for a buyer looking to customize and make it their own. Situated in a quiet, established community near top-rated schools, shopping, and freeway access, this rare single-level gem in Pepper Tree Estates offers incredible potential and timeless charm."
1150040718,861 B Avenue,Coronado,4.0,4.0,4950000,"Relaxed coastal living defines this custom Coronado Village residence, ideally suited for both full-time enjoyment or as a refined vacation retreat. Designed by Kevin Rugee, AIA and built by Qualcraft Construction, the home offers generous living spaces thoughtfully arranged for both entertainment on a larger scale as well as everyday ease of enjoyment and comfort. A series of well-proportioned living areas creates a natural rhythm throughout the home - allowing gatherings to expand effortlessly while also offering inviting spaces for quieter moments. The residence features four bedrooms, all located upstairs, and an office on entry to the home, providing flexibility, privacy, and ease of living. The kitchen is fabulous and serves as a central hub, appointed with top-of-the-line Viking and Bosch appliances, granite countertops, and seamless connection to the surrounding living spaces. Outdoors, a private entertaining oasis invites year-round enjoyment with a built-in gas fire pit, BBQ, spa with waterfall feature, outdoor shower, and covered living area—an ideal extension of the home’s relaxed coastal lifestyle. Rarely available in this desirable Village location, the home is just moments from local shops, restaurants, and everyday conveniences—offering the quintessential Coronado lifestyle in a setting designed to be enjoyed by all."
1150075909,219 BRANNAN Street 2F,San Francisco,2.0,2.0,1699999,"VIEW! VIEW! VIEW! Rare opportunity to own the luxury CORNER unit condo with an oversized terrace. Spectacular Bay and Bridge Views from the living room, terrace, and master bedroom. OPEN FLOOR PLANS with lots of NATURAL LIGHT. High ceiling, open concept floor plan. Comprehensive amenities on your doorstep include an indoor gym, outdoor pool, spa, lobby attendants, and concierge services. Short distance to the famous waterfront street, Embarcadero, Oracle Park, Chase Center, Mission Bay, SF Ferry Building, Salesforce Tower, and many high-tech companies. Easy access to Freeway 80, 101, and 280. VIRTUAL STAGING PHOTOS. Make it your dream home today"
1150794750,2684 E Towhee,Ontario,5.0,3.0,899888,"LOCATION, LOCATION, LOCATION - Welcome to Ontario Ranch!!  REDUCED 50K - This is an ALMOST BRAND NEW Home in 2024 that SHOWS BEAUTIFULLY with DESIGNER Touches Throughout!!  Enjoy this EXPANSIVE OPEN-CONCEPT Floor-Plan Offering 2791sqft with 5 Large Bedrooms, UPSTAIRS LOFT, Separate Den/Office and 3 FULL Bathrooms * * This MODEL has a DOWNSTAIRS BEDROOM and FULL BATHROOM * *  Gourmet ISLAND Kitchen with Custom Designer Cabinetry, Beautiful Quartz Counters & Back-Splash, In-Kitchen Dining, Walk-In Pantry, STAINLESS STEEL Appliance Package and Breakfast Counter for the Kids * * Super-Sized Great Room is PERFECT for Family Gatherings with Beautiful Luxury Vinyl Plank Flooring Throughout * * Spacious Primary Bedroom with Recessed Lighting and Large Walk-In Closet  - AND -  Primary Bathroom with DUAL SINKS, Glam Counter, Walk-In Shower and Romantic Garden Tub to Unwind at the End of the Day * * (4) Nicely Appointed Bedrooms * * UPSTAIRS Loft/Bonus Room is Perfect for the Kids Playroom or the Teen Room * * Your Backyard is Surrounded with BLOCK WALLS, Offers Plenty of Room for the Kids to Play and is Ready for your Design * * Upstairs Laundry Room * * GREAT CURB APPEAL with Covered Front Porch and TWO Car Attached Garage * * Close to Schools, Shopping, Dining/Restaurants, Parks and EZ freeway Access for the Commuter * * Submit ALL Offers - Seller is Motivated!!"
1138821807,136 W Figueroa Street,Santa Barbara,3.0,2.0,1499000,"A Santa Barbara Original with Endless PossibilitiesTucked into one of Santa Barbara's most sought-after locations, this charming and character-filled property sits just moments from State Street, the historic Courthouse, Cottage Hospital, and the waterfront. Whether you're dreaming of a creative workspace, a live-work setup, or something entirely your own, this is a space that invites imagination.  Originally built as a home and most recently used as an office, the layout offers flexibility and warmth you don't often find. The main level welcomes you with a reception area and conference space at the base of the stairs, two private offices, a kitchen, and a convenient half bath. Upstairs, a spacious room functions easily as an office, studio, or bedroom, complete with a full bathroom. One of the standout features is the rare wrap-around driveway with parking for up to four vehicles -- a true luxury in this central Santa Barbara location.  Zoning & Use: The property is currently permitted for business use. The area is zoned for both residential and commercial uses. Buyer to conduct their own due diligence with the City of Santa Barbara regarding any change of use, occupancy classification, and permitting requirements."
1151810960,5408 Stockton Loop,Livermore,5.0,3.0,1999000,"This elegant EAST facing residence features a large covered front porch and a park-like backyard with manicured lawns, a tranquil fountain, and your own private vines—capturing the essence of refined living in the heart of Livermore Wine Country. The expansive grounds offer exceptional potential for a custom pool, ADU, sport court, outdoor kitchen, or garden retreat. The thoughtfully designed floor plan includes a MAIN LEVEL BEDROOM and FULL BATH, ideal for guests or flexible living. Impeccably maintained by the original owners, the chef’s kitchen features an oversized island, prep sink, wine refrigerator, double ovens, and a professional six-burner gas range. Timeless details include hardwood flooring, plantation shutters, crown molding, built-in speakers, curated lighting, a custom media niche, and sophisticated two-tone neutral interiors. Upstairs, enjoy a luxurious primary suite with adjacent laundry, a spacious loft suitable as a fifth bedroom, and a bonus built-in office space. Built by Signature Homes—renowned for Ruby Hill—this exceptional property offers elevated wine country living in one of Livermore’s most desirable settings."
1149664446,48750 Southview Place,Indio,10.0,7.0,4200000,"Welcome to The Coachella Estate, a premier high-capacity short-term rental and luxury retreat in Indio, CA. Situated on over 2+ acres, this 10-bedroom, 7-bath estate accommodates 22+ guests and is purpose-built for group stays, festivals, corporate retreats, and multi-family bookings.The resort-style outdoor grounds feature a heated pool and spa, brand-new barrel sauna, pickleball and beach volleyball courts, putting green, disc golf, oversized lawn games, fire pit, cabana, and hammock lounges--designed to maximize guest experience and rental demand. An entertainer's outdoor kitchen with built-in grill, smoker, margarita machine, and bar area enhances the property's destination appeal.Inside, a chef's kitchen with dual ovens, two dishwashers, and premium appliances supports high-occupancy use, while a dedicated game room offers year-round entertainment. Flexible bedroom configurations allow the home to adapt to a wide range of group sizes and stay types.Ideally located minutes from the Empire Polo Club and near downtown Indio and La Quinta, this proven income-producing property reported approximately $537,820 in gross revenue with a 68% average occupancy in 2025.A rare opportunity to acquire a large-scale, high-performing short-term rental in the Coachella Valley. Offers will be accepted beginning January 3. Early inquiries are encouraged. For all inquiries, please contact Cameron Rawlings."
1150712425,243 S Formosa Avenue,Los Angeles,4.0,3.0,2095000,"243 S Formosa is a beautifully maintained single-story residence offering 3 bedrooms plus a den (optional 4th bedroom) and 3.5 bathrooms, ideally situated on a tree-lined street located in the desirable Third Street School District. The home seamlessly blends timeless original character with thoughtfully remodeled kitchen and bathrooms designed for modern living. Step through the character-rich front door into an inviting entry with an arched alcove that opens to a stunning living room, where a bay picture window immediately draws the eye. Refinished original hardwood floors throughout add warmth, depth, and charm. The beautifully reimagined kitchen was renovated in 2023 with a rich, tasteful aesthetic and exceptional storage. Adjacent to the dining area is a cozy family room that opens directly to the backyard, creating an ideal flow for everyday living and entertaining. The primary suite features a private bathroom, walk-in closet, and French doors leading to the patio. Secondary bedrooms are equally well-appointed, each offering comfort and rare-for-the-area storage, including custom closets completed in 2024. The layout is impressively functional and well balanced. A detached garage provides flexible space for a guest room, office, studio, and an additional large storage room. The expansive backyard (room for a large pool) is hedged for privacy and features terracotta-tiled patios, perfect for entertaining or relaxing. Truly move-in ready, this home offers exceptional flow, generous outdoor space, and outstanding closet storage an uncommon find at this price point in Hancock Park. Ideal for a first-time buyer, those seeking to downsize to a single-level home, or anyone looking for a special residence in a premier location. A home with wonderful energy and a place you'll be proud to call your own."
1137204460,2801 Asher Court,San Pablo,4.0,4.0,899900,"Plan 3 with ADU Unit! Welcome to Chattleton Place, a stunning new community of three-story single-family luxury homes in the vibrant San Pablo/Richmond area. Perfectly situated just minutes from major freeways and BART, these homes provide effortless access to San Francisco, Berkeley, Oakland, and Napa, making them ideal for commuters and urban explorers. Enjoy the convenience of nearby shopping at El Cerrito Plaza and a quick 10-minute drive to Solano Avenue in Albany, where you’ll find a lively mix of restaurants, hiking trails, and transportation options. These exquisite Spanish Revival-style homes range from 1,600 to 2,100 square feet, offering 2-bed/2.5-bath layouts for singles, couples, and small families, and 3-bed/3.5-bath options for larger households. Select homes even feature Accessory Dwelling Units (ADUs), perfect for rental income or multi-generational living. With owned solar panels, airy great rooms, gracious porches, and modern amenities like pantries, walk-in closets, spa-like bathrooms, and home offices, these residences redefine comfort and style. Whether you’re a first-time buyer or looking to upgrade, Chattleton Place delivers East Bay living with the “wow” factor built in."
1131385917,710 Arbula Drive,Crestline,4.0,2.0,339900,"Welcome to 710 Arbula Dr, nestled in the charming San Moritz area—an inviting mountain retreat perfect for buyers, investors, and owner-occupants alike. This cozy and comfortable 4-bedroom, 2-bath home spans 1,672 square feet and captures the essence of a true cabin-style getaway with its warm ambiance and thoughtful design. Upon entry, you're welcomed by soaring cathedral-vaulted ceilings and a stunning stone fireplace that anchors the living space, offering the perfect place to relax during cool mountain evenings. The kitchen features beautiful granite countertops, adding a touch of modern elegance to the rustic charm. A dedicated laundry room adds convenience, while the spacious pool table room creates a fun and social environment for entertaining family and friends. Each bedroom offers a peaceful escape, making this home ideal for both full-time living and weekend getaways. Located in a serene and quiet setting, surrounded by nature, 710 Arbula Dr is more than just a home—it’s a lifestyle. Whether you're looking for a personal retreat, a rental investment, or a combination of both, this property offers versatility, comfort, and the welcoming cabin feel you’ve been dreaming of."
1139558241,67431 Toltec Court,Cathedral City,2.0,2.0,329000,"LARGE PRICE REDUCTION!  Remodeled Southwest facing condo, this Alameda condo is not just a property; it's a lifestyle upgrade waiting to happen! With two fabulous en-suite master bedrooms, contemporary finishes that shouts sophistication, and breathtaking southeast-facing views, it's the perfect canvas to paint your dream home. Imagine entertaining friends on your  patio surrounded by desert landscaping & views of the Lagos 5 fairway and south mountains - it's like your own private oasis! Plus, with ample storage and a kitchen equipped with newer appliances, you'll be living the high life!  Make this one yours today!Land lease - 2044 - Monthly Ground Rent $186.94.The Desert Princess has an affordable 27-hole PGA Championship golf course, no Tee-time lotteries, no initiation fees, rated among the best in the valley by GOLF DIGEST. This quiet community is away from the noise yet minutes from everything that is in Palm Springs; restaurants, shopping, casinos, an international airport, the Tramway, Art Museums, Theaters, Acrisure Arena and the Street Fair."
1151573762,9528 Washington Street,Upper Lake,3.0,1.0,359000,"Turn Key and Timeless in the Heart of Upper Lake! Welcome to 9528 Washington St, built in 1950, still resembling the charm of its era, with today's modern touches. You won't miss the newly installed metal roof, fresh exterior paint, and charming character the exterior offers. Enter into the inviting living room with wood stove, new tile mantle, wood floors and bright windows. One of three bedrooms is off of the living area with room for 2 beds, and a spacious closet. Down the hall, with arched accents, you will find the second bedroom with ample storage, the full bath with linens space, and a shower/tub combo. The 3rd bedroom is tucked away for privacy. The kitchen offers a surprising amount of storage and counter space, stainless appliances and tile backsplash. Off of the kitchen is the laundry area, as well as what is currently used as the dining room, giving potential for a variety of uses. Spend your days, no matter the weather, in the enclosed porch that doubles as an additional living area, play room, sun room, or whatever fits your needs. The lot is oversized with a detached storage building that could easily be converted into and ADU, or workshop. There is tons of room for gardening, play structures, and entertaining. The concrete driveway is 3 car lengths deep with a covered section. Enjoy easy living just steps to Main Street, with a quiet neighborhood that thrives off of a sense of family and community!"
1136774743,22625 Kittridge Street,West Hills,6.0,3.0,999000,This 6 bedroom and 2.5 bathroom home is located on a quiet street in West Hills. This is strictly for investors looking for a VERY long term hold. Featuring just under 2400sf of living space and secured by long term tenants who operate an RCFE (Residential Care Facility) business from the home. Please note: The business is NOT for sale. Feel free to call with any questions!
1151655911,18216 Hidden Valley Road,Hidden Valley Lake,3.0,2.0,369000,"Welcome to this comfortable and well-maintained 3 bedroom, 2 bathroom home PLUS a bonus room in the garage, located in the desirable Hidden Valley Lake community. With RV and boat parking, this property offers flexibility for all your toys and outdoor adventures.



Inside, the home features extra tall ceilings that create a bright, open feel, along with a gas fireplace for cozy evenings. The kitchen is equipped with stainless steel appliances and tile countertops, while laminate flooring flows throughout the home for a clean, modern look.



The primary bathroom offers a tile shower and a separate soaking tub, creating a spa-like retreat. Sliding doors off the primary bedroom and the living room open to the large, fenced backyard, which provides space for pets, play, and entertaining.



Additional highlights include a tankless water heater and a brand-new heating and air conditioning system, offering comfort and energy efficiency year-round.



This home is ideal as a full-time residence, vacation retreat, or investment property in the gated Hidden Valley Lake community with amenities including golf, lakes, parks, and more. Don’t miss this opportunity!"
1120209272,1111 E Palm Canyon Drive 226,Palm Springs,1.0,1.0,345000,"Own a piece of Palm Springs history with this mid-century modern condo at the Ocotillo Lodge, an iconic community designed by William Krisel and Dan Palmer and developed by the Alexander Company in 1956. This top-floor residence offers unobstructed mountain views through clerestory windows and has been fully renovated with updated plumbing, electrical, HVAC, kitchen, bath, and flooring, making it move-in ready with room for your personal style. One of the few condo communities in Palm Springs that welcomes short-term rentals, subject to city regulations, and located on fee land, this property offers the option for income potential.Situated in the sought-after Twin Palms neighborhood in South Palm Springs, the location is truly convenient with easy access to local dining, shopping, and nearby hotels in a desirable low-wind area. Residents enjoy resort-style amenities including the iconic champagne cork-shaped pool, two hot tubs, a fitness center, and a clubhouse. The HOA conveniently covers all utilities, including electricity. As part of a Class 1 Historic District, the property may also be eligible for Mills Act tax savings. Whether you're seeking a vacation home, an income-producing property, or both, this beautifully updated mid-century retreat is a standout opportunity."
1151581675,2808 Yukon Way,Pine Mountain Club,3.0,3.0,360000,"Great custom home totally rebuilt in 2003 with double car garage added in 2006. Total of 10 permits were completed. Outside very impressive retaining wall was installed, and front yard was paved with concrete, adorned by decorative stones.

House has open floor plan, vaulted ceilings, numerous windows, two large skylights bringing a lot of light inside. There are three good size bedrooms, including master with sliding doors leading to covered porch and side yard. Another sliding door connects huge living room with large space with its own bathroom and private deck leading to the back yard.

There is one more room on lower level' which can be used as additional bedroom or office. Next to it laundry area is located.

Wood stove was removed from the living room because it was not EPA certified and owner will give a credit for the buyer to replace it with the stove of their choice."
1151553763,406 Mt Sequoia Ct,Clayton,3.0,2.0,1150000,"Open Sunda 2-1 from 1-4 pm -Single-story home at 406 Mt Sequoia Court offers a blend of scenic surroundings, thoughtful updates, and flexible living spaces in the town of Clayton. The 4-bedroom*, 2-bath, 2,078± sq ft residence has been well maintained and improved over time, with an emphasis on comfort and functionality. The floor plan includes two distinct living areas, a formal dining space, and an eat-in kitchen, providing versatility for a variety of uses. Recent updates completed prior to market include new flooring, fresh interior paint, and additional finishing touches, along with previously updated windows. The primary bedroom features a large walk-in closet, an ensuite bathroom, and direct access to the backyard deck and spa area. Additional highlights include a spacious indoor laundry room with water softener, a three-car garage, and a generous side yard offering space for storage, sheds, or recreational equipment with convenient garage access. Outdoor features include a brick patio and backyard area, well suited for everyday use and entertaining. The home is equipped with a metal tile roof and owned solar installed by Peterson Dean, providing long-term value and efficiency. *Tax records show 3 bedrooms.  It's a true 4 bedroom."
1146257539,12411 Osborne Street 106,Pacoima,2.0,2.0,449000,"Welcome to this beautifully updated 2-bedroom, 2-bath end-unit condo in the heart of Pacoima! This light and bright home features a modern open floor plan with updated flooring, fresh paint, and stylish finishes throughout. The spacious living area opens to a private balcony—perfect for relaxing or entertaining. The primary suite includes an en-suite bath and a walk-in closet. Enjoy the convenience of a private 2-car garage with direct access, in-unit laundry, and a well-maintained gated community close to shopping, dining, and major freeways. Move-in ready and truly a must-see!"
1145932032,1100 S Hope Street 516,Los Angeles,2.0,3.0,1350000,"RARE north-west facing turnkey 2 bedroom, 2.5 bath corner unit available at LUMA Lofts.  Fully remodeled.  Sleek modern kitchen with quartz counters and stainless-steel appliances, upgraded baths, and brand new flooring.  An expansive open layout concept with floor-to-ceiling windows floods the home with natural light and city views.  The split-bedroom design ensures privacy and comfort.  Enjoy the convenience of two assigned parking spaces with an EV charger in a secure, gated garage.  LUMA's LEED-Certified lifestyle offers resort-caliber amenities: a 24-hour concierge and security, pool and spa, fitness center, and an outdoor lounge with BBQ area perfect for entertaining.  Steps from the best of LA's Social District: Crypto.com Arena, amazing restaurants, Whole Foods, local safety ambassadors, LA Live, and more.  Experience luxury, location, and lifestyle at its finest."
1150574067,720 Devon Court,San Diego,5.0,4.0,3200000,"Just steps from the sand, this fully renovated duplex is ideally positioned in the highly sought-after South Mission Beach neighborhood. Designed for elevated coastal living, the property features modern finishes, functional layouts, and an unbeatable beachside setting near the boardwalk and surf.  The upper unit offers approximately 1,600 sq ft with 3 bedrooms, 2 full bathrooms, and a private balcony with ocean views. The lower unit spans approximately 800 sq ft and includes 2 bedrooms, 2 full bathrooms, and a private patio ideal for outdoor enjoyment. The property includes three covered parking spaces, a rare feature in the area.  Recent upgrades include dual-pane windows, new roofing, updated HVAC with mini-split systems, luxury waterproof flooring, quartz countertops, stainless-steel appliances, remodeled bathrooms, in-unit laundry, and fresh interior and exterior paint.   Located close to the sand, dining, shopping, and coastal amenities, this duplex offers flexibility for a variety of uses and an exceptional opportunity to own in one of San Diego’s most desirable beach communities."
1151494401,6400 Christie Ave 2215,Emeryville,2.0,2.0,525000,"Experience urban living at its finest in the highly desirable Bridgewater community in the heart of Emeryville! This beautifully maintained 2 bedroom, 2 bathroom home features freshly painted interiors, an in-unit washer and dryer, and a smart, functional layout with bedrooms thoughtfully positioned on opposite sides for maximum privacy. The open kitchen is equipped with granite countertops, stainless steel appliances, abundant cabinetry, generous counter space, and a convenient eat-in breakfast bar, perfect for everyday living and entertaining. An outdoor storage closet provides ample room for bikes and seasonal items. The unit includes one deeded parking space in a secure, gated garage. Bridgewater offers resort-style amenities including EV charging stations, 24-hour security, a fully equipped fitness center and spa, swimming pool and hot tub, and a recreation room with a kitchen, plus much more. Enjoy nearby parks, scenic waterfront walking and biking paths, or an easy 15-minute drive to San Francisco. Free Emery-Go-Round shuttle service to BART adds to the unbeatable convenience. Pet-friendly community and VA approved. This is the lifestyle upgrade you’ve been waiting for—don’t miss it!"
1151469190,202 S Azusa Ave.,La Puente,3.0,2.0,695000,"This beautifully upgraded La Puente residence is move-in ready, featuring a fully permitted bedroom addition, expanded kitchen, and complete system upgrades, all finalized with a Certificate of Occupancy from LA County. Every major component has been updated, offering modern comfort and peace of mind with no deferred maintenance.

The spacious primary suite with ensuite bath provides a private retreat, while the expanded chef’s kitchen showcases a large center island with sink, ideal for entertaining and everyday living. Both bathrooms have been fully remodeled with contemporary finishes.

Major improvements include a new HVAC system, new asphalt roof, double-pane windows, PEX plumbing, new 100-amp sub-panel with whole-house rewiring, LED recessed lighting, tankless water heater, and new LVP flooring and carpet throughout. Smart-home upgrades include a Google Nest thermostat and exterior floodlight security camera. An exterior backyard laundry hookup adds everyday convenience.

Located in the heart of La Puente, this home offers easy access to the 10, 60, and 605 freeways, nearby shopping, schools, dining, and major employment hubs in West Covina, City of Industry, and Hacienda Heights. Enjoy central LA County living with suburban comfort and excellent commuter access.

A rare opportunity to own a fully upgraded and truly turnkey 3-bedroom, 2-bath home in a highly convenient location—just bring your furniture and move right in."
