L_ListingID,L_Address,L_City,beds,baths,price,remarks,remarks_after_cleaning
1149855296,2107 Via Calderia,Palm Desert,2.0,2.0,390000,"Amazing Santa Rosa Mountain views.  This 2 bedroom - 2 bathroom condo has been well maintained by its original owner. Light and bright with an open floor plan. The kitchen has an expansive center island, granite slab counters with tastefully designed subway tile backsplash. The primary suite has wonderful mountain views with direct access to the spacious patio. The primary bathroom has a large walk in shower, double vanity, walk in closet with access to the laundry room. The secondary bedroom is separated by the great room which allows for privacy. The owned solar panels make this home very energy efficient. Also included is a water softener system and a new tankless water heating system.  Villa Portofino is known for being one of the finest 55 and better communities in the valley along with being in a most desired location. Close access to The Shops on El Paseo, McCallum Theater, Eisenhower Medical Center and much more. The Villa Portofino Clubhouse offers a Bistro, formal dining room, private dining room, 100 Seat Movie Theater, library, billiards and poker room, miniature putting course, gym and a heated pool and spa. Call to schedule your​​‌​​​​‌​​‌‌​​‌​​​‌‌​​​‌​​‌‌​‌‌‌​‌​​​‌‌​ tour.","amazing santa rosa mountain views. this 2 bedroom - 2 bathroom condo has been well maintained by its original owner. light and bright with an open floor plan. the kitchen has an expansive center island, granite slab counters with tastefully designed subway tile backsplash. the primary suite has wonderful mountain views with direct access to the spacious patio. the primary bathroom has a large walk in shower, double vanity, walk in closet with access to the laundry room. the secondary bedroom is separated by the great room which allows for privacy. the owned solar panels make this home very energy efficient. also included is a water softener system and a new tankless water heating system. villa portofino is known for being one of the finest 55 and better communities in the valley along with being in a most desired location. close access to the shops on el paseo, mccallum theater, eisenhower medical center and much more. the villa portofino clubhouse offers a bistro, formal dining room, private dining room, 100 seat movie theater, library, billiards and poker room, miniature putting course, gym and a heated pool and spa. call to schedule your​​‌​​​​‌​​‌‌​​‌​​​‌‌​​​‌​​‌‌​‌‌‌​‌​​​‌‌​ tour."
1151345752,28999 Cedar Terrace,Cedar Glen,2.0,1.0,339000,"Tucked into a peaceful wooded setting yet moments from the quaint town of Cedar Glen offering  restaurants, shops, hardware store, Cedar Glen Fine Foods market, post office and more. Definitely the best combination of privacy and convenince!!! Level parking, level entry! Level to front door.  Beautifully polished pine tongue & groove throughout. New Porcelain tile wood-look flooring. Dual pane windows with window treatments. Beautiful stone fireplace with insert will keep you toasty on those chilly winter nights. Additional wall heater in living room. Light airy kitchen upgraded with new granite counters and subway tile backsplash. Original  wood cabinetry and breakfast bar add to the charm.  Upgraded bathroom. Separate storage/laundry room w/washer & dryer. 2 bedrooms upstairs each with separate AC splits for year-round comfort. Concrete driveway makes access easy.  No stairs trex-type deck/ Additional picnic area with stone table and benches.  Move-in ready, furnished. Pride of ownership and it shows.","tucked into a peaceful wooded setting yet moments from the quaint town of cedar glen offering restaurants, shops, hardware store, cedar glen fine foods market, post office and more. definitely the best combination of privacy and convenince! level parking, level entry! level to front door. beautifully polished pine tongue & groove throughout. new porcelain tile wood-look flooring. dual pane windows with window treatments. beautiful stone fireplace with insert will keep you toasty on those chilly winter nights. additional wall heater in living room. light airy kitchen upgraded with new granite counters and subway tile backsplash. original wood cabinetry and breakfast bar add to the charm. upgraded bathroom. separate storage/laundry room w/washer & dryer. 2 bedrooms upstairs each with separate air conditioning splits for year-round comfort. concrete driveway makes access easy. no stairs trex-type deck/ additional picnic area with stone table and benches. move-in ready, furnished. pride of ownership and it shows."
1150065704,1620 Church,Barstow,3.0,2.0,375000,"**Beat the summer heat with this beautifully maintained 3-Bedroom, 2-Bath POOL HOME!** This home offers comfort, space, and versatility.  The tastefully converted garage provides a 4th bedroom with its own Full Restroom and Separate/Private side entrance, making it ideal for guests, extended family, a home office, or even potential Rental Income.

The centrally located kitchen is perfect for hosting special occasions and staying connected with family and friends. Outside, the home is fully fenced and features a sliding front gate, offering ample and secure parking.

Enjoy peaceful summer days and unforgettable family gatherings in your private backyard oasis, complete with a refreshing Pool perfect for relaxing and entertaining all season long.  Come and see what this home has to offer!","*beat the summer heat with this beautifully maintained 3-bedroom, 2-bath pool home!* this home offers comfort, space, and versatility. the tastefully converted garage provides a 4th bedroom with its own full restroom and separate/private side entrance, making it ideal for guests, extended family, a home office, or even potential rental income. the centrally located kitchen is perfect for hosting special occasions and staying connected with family and friends. outside, the home is fully fenced and features a sliding front gate, offering ample and secure parking. enjoy peaceful summer days and unforgettable family gatherings in your private backyard oasis, complete with a refreshing pool perfect for relaxing and entertaining all season long. come and see what this home has to offer!"
1126030320,2910 Cervantes Court,Palm Springs,2.0,3.0,695000,"Set at the beginning of a quiet culdesac in the gated Canyon Heights community, this 2 bedroom, 2.5 bath townhome sits on fee land. Inside, it's all about volume and light: soaring vaulted ceilings, a sunken living room with a fireplace, plantation shutters and gleaming tile floors. Two primary suites (one on each level) make hosting guests or multigenerational living a breeze - But the showstopper is the approx.1,000 sqft patio, the only one of its kind in the complex.  It looks out over mountains and desert skyline and offers direct gated access to the pool/spa, tennis courts and clubhouse.  A lava rock fire pit and water feature sets the mood for sunset cocktails or morning yoga.  The attached 2-car garage is air-conditioned, so it doubles as a studio or workshop. The very desirable Canyon Heights itself is resort-like: you get four pools, four spas, three tennis courts, four pickleball courts and a clubhouse, all tucked against the San Jacinto Mountains with hiking trails right outside your door - no vehicle needed! Indian Canyon Golf Courses and Smoketree Village are just down the road for a quick round or dinner out. If you're searching for space, privacy and amenities in south Palm Springs on land you own, this condo checks all the boxes.  Bring your inner entertainer and a love for desert skies; this home is ready for its next chapter!","set at the beginning of a quiet culdesac in the gated canyon heights community, this 2 bedroom, 2.5 bath townhome sits on fee land. inside, it's all about volume and light: soaring vaulted ceilings, a sunken living room with a fireplace, plantation shutters and gleaming tile floors. two primary suites (one on each level) make hosting guests or multigenerational living a breeze - but the showstopper is the approx.1000 square feet patio, the only one of its kind in the complex. it looks out over mountains and desert skyline and offers direct gated access to the pool/spa, tennis courts and clubhouse. a lava rock fire pit and water feature sets the mood for sunset cocktails or morning yoga. the attached 2-car garage is air-conditioned, so it doubles as a studio or workshop. the very desirable canyon heights itself is resort-like: you get four pools, four spas, three tennis courts, four pickleball courts and a clubhouse, all tucked against the san jacinto mountains with hiking trails right outside your door - no vehicle needed! indian canyon golf courses and smoketree village are just down the road for a quick round or dinner out. if you're searching for space, privacy and amenities in south palm springs on land you own, this condo checks all the boxes. bring your inner entertainer and a love for desert skies; this home is ready for its next chapter!"
1151448014,32685 Blue Mist Way,Wildomar,4.0,3.0,945000,"Tucked at the end of a peaceful cul-de-sac, this beautifully maintained single-story home offers a rare blend of space, comfort, and quiet charm, where neighbors still wave and everyday life feels just a bit more relaxed. Set on nearly half an acre of flat, fully usable land, the property features 4 bedrooms plus a dedicated office, 3 bathrooms, and over 3,100 square feet designed for both connection and comfort. Inside, soaring ceilings create an airy feel, complemented by rich millwork, upgraded baseboards, and elegant quartzite flooring flowing through the main living areas. The remodeled kitchen anchors the home with an oversized island, crisp white cabinetry, quartz countertops, stainless steel appliances, and a sun-filled breakfast nook, opening seamlessly to the family room with fireplace, ideal for gatherings both large and small.

The primary suite is a true retreat, featuring a coffered ceiling, direct backyard access, dual vanities, soaking tub, and walk-in closet. Secondary bedrooms are generously sized, including a private guest wing with a remodeled bathroom and walk-in shower. Thoughtful upgrades continue throughout, from wood flooring and custom carpeting to built-in cabinetry and storage in the three car garage.

Step outside to an entertainer’s backyard designed to be enjoyed year-round, with an expansive covered patio, built-in BBQ island with sink and refrigerator, and multiple seating areas shaded by mature trees. The grounds include ten producing fruit trees (lemon, lime, orange, pomegranate, grapefruit, and fig), along with fragrant rosemary and more than thirty additional trees planted for beauty and privacy. The manicured lot is ready to enjoy today, while still offering exceptional future potential with ample space for both a pool and an ADU. A large shed with electricity provides added storage or hobby space, and utilities are already in place for a spa or fire pit.

Just minutes from shopping and everyday conveniences, yet tucked into a setting that feels worlds away, this home delivers the best of both worlds. With leased solar for energy efficiency, a welcoming neighborhood atmosphere, and a layout that truly lives well, this property offers comfort, charm, and opportunity on a scale that’s increasingly hard to find.","tucked at the end of a peaceful cul-de-sac, this beautifully maintained single-story home offers a rare blend of space, comfort, and quiet charm, where neighbors still wave and everyday life feels just a bit more relaxed. set on nearly half an acre of flat, fully usable land, the property features 4 bedrooms plus a dedicated office, 3 bathrooms, and over 3100 square feet designed for both connection and comfort. inside, soaring ceilings create an airy feel, complemented by rich millwork, upgraded baseboards, and elegant quartzite flooring flowing through the main living areas. the remodeled kitchen anchors the home with an oversized island, crisp white cabinetry, quartz countertops, stainless steel appliances, and a sun-filled breakfast nook, opening seamlessly to the family room with fireplace, ideal for gatherings both large and small. the primary suite is a true retreat, featuring a coffered ceiling, direct backyard access, dual vanities, soaking tub, and walk-in closet. secondary bedrooms are generously sized, including a private guest wing with a remodeled bathroom and walk-in shower. thoughtful upgrades continue throughout, from wood flooring and custom carpeting to built-in cabinetry and storage in the three car garage. step outside to an entertainer's backyard designed to be enjoyed year-round, with an expansive covered patio, built-in bbq island with sink and refrigerator, and multiple seating areas shaded by mature trees. the grounds include ten producing fruit trees (lemon, lime, orange, pomegranate, grapefruit, and fig), along with fragrant rosemary and more than thirty additional trees planted for beauty and privacy. the manicured lot is ready to enjoy today, while still offering exceptional future potential with ample space for both a pool and an adu. a large shed with electricity provides added storage or hobby space, and utilities are already in place for a spa or fire pit. just minutes from shopping and everyday conveniences, yet tucked into a setting that feels worlds away, this home delivers the best of both worlds. with leased solar for energy efficiency, a welcoming neighborhood atmosphere, and a layout that truly lives well, this property offers comfort, charm, and opportunity on a scale that's increasingly hard to find."
1151601669,517 Smoketree Gln,Escondido,2.0,1.0,545000,"Welcome to 517 Smoketree Glen, a beautifully positioned home nestled in one of North Escondido’s most peaceful and established neighborhoods. Set on a quiet street with mature landscaping and a sense of privacy, this residence offers the perfect blend of comfort, space, and everyday functionality.  Inside, you’ll find a thoughtfully designed floor plan filled with natural light, creating an inviting atmosphere ideal for both daily living and entertaining. The living spaces flow effortlessly, offering flexibility for family life, hosting, or working from home. Generously sized bedrooms provide comfort and separation, while the layout maximizes both usability and storage.  Step outside to enjoy a private backyard retreat—perfect for outdoor dining, relaxing evenings, or future customization. Whether you envision a garden, play space, or entertaining area, the lot offers room to make it your own.  Conveniently located near parks, shopping, dining, and major commuter routes, 517 Smoketree Glen combines neighborhood charm with accessibility. This is a rare opportunity to own a home that delivers space, tranquility, and long-term value in a sought-after Escondido location.","welcome to 517 smoketree glen, a beautifully positioned home nestled in one of north escondido's most peaceful and established neighborhoods. set on a quiet street with mature landscaping and a sense of privacy, this residence offers the perfect blend of comfort, space, and everyday functionality. inside, you'll find a thoughtfully designed floor plan filled with natural light, creating an inviting atmosphere ideal for both daily living and entertaining. the living spaces flow effortlessly, offering flexibility for family life, hosting, or working from home. generously sized bedrooms provide comfort and separation, while the layout maximizes both usability and storage. step outside to enjoy a private backyard retreat—perfect for outdoor dining, relaxing evenings, or future customization. whether you envision a garden, play space, or entertaining area, the lot offers room to make it your own. conveniently located near parks, shopping, dining, and major commuter routes, 517 smoketree glen combines neighborhood charm with accessibility. this is a rare opportunity to own a home that delivers space, tranquility, and long-term value in a sought-after escondido location."
1149847398,16718 Catalonia Drive,Riverside,5.0,5.0,1298900,"Discover luxury living in this expansive 4,815 sq ft estate located in the highly desirable Mockingbird Canyon–Alicante community. Situated on a quiet cul-de-sac, this home offers stunning backyard views, a peaceful setting, and exceptional space both inside and out. This estate-style home also features fully paid-off solar, significantly reducing monthly electricity costs.

The thoughtfully designed floor plan features 5 bedrooms, including a main-level bedroom, 4.5 bathrooms, and abundant natural light throughout. The open kitchen is ideal for entertaining, offering granite countertops, premium appliances, a large center island, a butler’s pantry, and a walk-in pantry. The family room includes a cozy fireplace and oversized sliders that open to the patio for seamless indoor-outdoor living.

Upstairs, the spacious primary suite features dual walk-in closets and a spa-inspired bathroom with dual vanities and a jetted soaking tub. Additional bedrooms are generously sized, and a large loft with exterior deck access provides flexible space for a game room, home office, or media room.

The expansive backyard showcases mature landscaping, scenic views, and plenty of room for a future pool. Additional highlights include potential RV parking with extra concrete, a fenced dog run, a rare 3-car pull-through garage, and 12 mature fruit trees including citrus and avocado. While the home could benefit from a few modern updates, it has been exceptionally well maintained and offers incredible potential.

With a low HOA and a prime Mockingbird Canyon location, this is a rare opportunity to own a spacious, scenic estate with timeless appeal.","discover luxury living in this expansive 4,815 sq ft estate located in the highly desirable mockingbird canyon–alicante community. situated on a quiet cul-de-sac, this home offers stunning backyard views, a peaceful setting, and exceptional space both inside and out. this estate-style home also features fully paid-off solar, significantly reducing monthly electricity costs. the thoughtfully designed floor plan features 5 bedrooms, including a main-level bedroom, 4.5 bathrooms, and abundant natural light throughout. the open kitchen is ideal for entertaining, offering granite countertops, premium appliances, a large center island, a butler's pantry, and a walk-in pantry. the family room includes a cozy fireplace and oversized sliders that open to the patio for seamless indoor-outdoor living. upstairs, the spacious primary suite features dual walk-in closets and a spa-inspired bathroom with dual vanities and a jetted soaking tub. additional bedrooms are generously sized, and a large loft with exterior deck access provides flexible space for a game room, home office, or media room. the expansive backyard showcases mature landscaping, scenic views, and plenty of room for a future pool. additional highlights include potential rv parking with extra concrete, a fenced dog run, a rare 3-car pull-through garage, and 12 mature fruit trees including citrus and avocado. while the home could benefit from a few modern updates, it has been exceptionally well maintained and offers incredible potential. with a low hoa and a prime mockingbird canyon location, this is a rare opportunity to own a spacious, scenic estate with timeless appeal."
1151574677,19055 Seaforth Street,Hesperia,3.0,2.0,520000,"Nestled in the heart of Hesperia, this spacious 2,241 sq. ft. home offers comfort, functionality, and upgrades throughout. Featuring 3 bedrooms and 2 bathrooms, the home boasts a newly remodeled kitchen and beautifully updated bathrooms. Wood flooring throughout, complemented by classic window shutters that add both style and privacy.
A versatile bonus room or office space with a charming barn-style door provides the perfect area for work, hobbies, or additional living space. The fully fenced property offers a backyard designed for enjoyment and utility, complete with two storage sheds, a horseshoe pit, and a designated dog run.
The extra-long garage provides ample space for a workshop, boat storage, or additional storage needs, and includes a washer and dryer area with a brand-new utility sink and abundant built-in storage. Solar panels help keep electricity costs affordable, making this home both practical and energy efficient.
This well-maintained property offers space, upgrades, and versatility—perfect for comfortable everyday living and entertaining. You wont want to miss out on the chance to make this house your HOME.","nestled in the heart of hesperia, this spacious 2,241 sq. ft. home offers comfort, functionality, and upgrades throughout. featuring 3 bedrooms and 2 bathrooms, the home boasts a newly remodeled kitchen and beautifully updated bathrooms. wood flooring throughout, complemented by classic window shutters that add both style and privacy. a versatile bonus room or office space with a charming barn-style door provides the perfect area for work, hobbies, or additional living space. the fully fenced property offers a backyard designed for enjoyment and utility, complete with two storage sheds, a horseshoe pit, and a designated dog run. the extra-long garage provides ample space for a workshop, boat storage, or additional storage needs, and includes a washer and dryer area with a brand-new utility sink and abundant built-in storage. solar panels help keep electricity costs affordable, making this home both practical and energy efficient. this well-maintained property offers space, upgrades, and versatility—perfect for comfortable everyday living and entertaining. you wont want to miss out on the chance to make this house your home."
1151604163,1132 Mount Shasta Road,Big Bear City,4.0,2.0,775000,"On a quiet Big Bear City street, this thoughtfully remodeled and professionally designed mountain home blends architectural character with modern comfort in a way that feels elevated and inviting. Vaulted, wood-beamed ceilings, rich textures, and curated design moments create a space that feels warm, expressive, and welcoming, ideal for those who value creativity, connection, and a slower mountain rhythm. The main level is designed for gathering and everyday living, anchored by a striking stone fireplace and filled with natural light. An open kitchen with generous prep space, breakfast bar seating, and modern appliances flows easily into a spacious dining area, perfect for long dinners, creative work sessions, or hosting friends and family. Multiple living areas offer flexibility for conversation, quiet moments, or settling in after a day outdoors. With four bedrooms and two bathrooms, the layout comfortably accommodates families and guests while still allowing separation between living and sleeping spaces. The lower level offers additional living space and a large recreation area, creating room for games, hobbies, or a flexible studio-style setup depending on your needs. Throughout the home, finishes and details strike a balance between warmth and refinement, with a palette that feels grounded, calm, and timeless. Outdoor spaces include a dedicated fire pit area and a spa tucked into a private setting, ideal for evenings under the stars or slow mornings surrounded by trees. Practical upgrades include air conditioning, an EV charger, and a two-car attached garage that has functioned as a versatile game and recreation space, supporting both full-time living and extended mountain stays. Conveniently located near trails, the lake, ski resorts, and local amenities, this home offers a rare combination of privacy, proximity, and personality. A place to create, recharge, and make memories without sacrificing comfort or style.","on a quiet big bear city street, this thoughtfully remodeled and professionally designed mountain home blends architectural character with modern comfort in a way that feels elevated and inviting. vaulted, wood-beamed ceilings, rich textures, and curated design moments create a space that feels warm, expressive, and welcoming, ideal for those who value creativity, connection, and a slower mountain rhythm. the main level is designed for gathering and everyday living, anchored by a striking stone fireplace and filled with natural light. an open kitchen with generous prep space, breakfast bar seating, and modern appliances flows easily into a spacious dining area, perfect for long dinners, creative work sessions, or hosting friends and family. multiple living areas offer flexibility for conversation, quiet moments, or settling in after a day outdoors. with four bedrooms and two bathrooms, the layout comfortably accommodates families and guests while still allowing separation between living and sleeping spaces. the lower level offers additional living space and a large recreation area, creating room for games, hobbies, or a flexible studio-style setup depending on your needs. throughout the home, finishes and details strike a balance between warmth and refinement, with a palette that feels grounded, calm, and timeless. outdoor spaces include a dedicated fire pit area and a spa tucked into a private setting, ideal for evenings under the stars or slow mornings surrounded by trees. practical upgrades include air conditioning, an ev charger, and a two-car attached garage that has functioned as a versatile game and recreation space, supporting both full-time living and extended mountain stays. conveniently located near trails, the lake, ski resorts, and local amenities, this home offers a rare combination of privacy, proximity, and personality. a place to create, recharge, and make memories without sacrificing comfort or style."
1146534022,1609 Santa Margarita Drive,Fallbrook,4.0,5.0,1750000,"1609 Santa Margarita Drive, Fallbrook, CA—this custom estate offers 4 bedrooms, 4 bathrooms, and 3,780 sq. ft. of refined living space on 3.78 acres of premier equestrian and agricultural land. Designed for those who value craftsmanship and privacy, the home blends timeless architecture with warm natural materials, including 1"" solid hickory floors, hand-carved beams, a dramatic 17’ vaulted entry, and detailed brickwork. The gourmet kitchen features a GE Monogram built-in refrigerator, Elmira antique reproduction stove, pot filler, and new dual GE Profile dishwashers. A private 600 sq. ft. guest house with its own bed, bath, and entrance is ideal for extended family or visitors. Above the main home, a 1,200 sq. ft. semi-finished attic with soaring 17’ ceilings offers excellent potential for added living space or a studio. Equestrian amenities include a 4-stall barn, riding arena, tack room with bath and laundry hookups, trailer/RV parking with utilities, and keyed access to the gated Santa Margarita Horse Trails for miles of riverfront riding. Agricultural features include 218 producing Hass avocado trees supported by a high-output well and computerized irrigation. Additional highlights include multiple garages, RV parking, zoned HVAC, surround sound, and sweeping views of the Santa Margarita River Valley—creating a serene and elevated ranch lifestyle. We invite you to experience this exceptional property in person and discover the unique beauty it offers.","1609 santa margarita drive, fallbrook, ca—this custom estate offers 4 bedrooms, 4 bathrooms, and 3,780 sq. ft. of refined living space on 3.78 acres of premier equestrian and agricultural land. designed for those who value craftsmanship and privacy, the home blends timeless architecture with warm natural materials, including 1"" solid hickory floors, hand-carved beams, a dramatic 17' vaulted entry, and detailed brickwork. the gourmet kitchen features a ge monogram built-in refrigerator, elmira antique reproduction stove, pot filler, and new dual ge profile dishwashers. a private 600 sq. ft. guest house with its own bedroom, bath, and entrance is ideal for extended family or visitors. above the main home, a 1,200 sq. ft. semi-finished attic with soaring 17' ceilings offers excellent potential for added living space or a studio. equestrian amenities include a 4-stall barn, riding arena, tack room with bath and laundry hookups, trailer/rv parking with utilities, and keyed access to the gated santa margarita horse trails for miles of riverfront riding. agricultural features include 218 producing hass avocado trees supported by a high-output well and computerized irrigation. additional highlights include multiple garages, rv parking, zoned hvac, surround sound, and sweeping views of the santa margarita river valley—creating a serene and elevated ranch lifestyle. we invite you to experience this exceptional property in person and discover the unique beauty it offers."
1150554550,12140 E Highway 20,Clearlake Oaks,3.0,3.0,379000,"Welcome to this delightful 3-bedroom, 2-bathroom lakefront home, perfectly positioned to capture expansive, sweeping views of Clear Lake. Located on a generous 0.43-acre lot, this property offers a front-row seat to shimmering water vistas and stunning sunsets, providing the ultimate lakeside lifestyle. The main 2 BR 2 BA residence has been thoughtfully updated with newer windows, HVAC, and a modern roof. Inside, modernized fixtures and appliances blend contemporary convenience with relaxed living. Large windows throughout ensure the lake remains a constant and captivating backdrop. A sweet additional feature of the property is the detached guest suite BR 3, complete with its own private 3rd bath. The exterior captures an old-world charm, featuring intricate rock wall details, a built-in outdoor fireplace, sweeping patios, and terraced cactus landscaping. The large upper terrace is perfectly situated above the attached two-car garage, offering even more space to enjoy the outdoors. Most notably, the property offers exceptional direct lakefront access, ideal for boating, kayaking, paddle boarding, and fishing. The public boat launch is located just minutes from the home for additional access to launch your boat. Whether you are looking for a full-time residence, a weekend getaway, or a vacation escape, this home presents a rare opportunity to experience the very best of Clear Lake.","welcome to this delightful 3-bedroom, 2-bathroom lakefront home, perfectly positioned to capture expansive, sweeping views of clear lake. located on a generous 0.43-acre lot, this property offers a front-row seat to shimmering water vistas and stunning sunsets, providing the ultimate lakeside lifestyle. the main 2 bedroom 2 bathroom residence has been thoughtfully updated with newer windows, hvac, and a modern roof. inside, modernized fixtures and appliances blend contemporary convenience with relaxed living. large windows throughout ensure the lake remains a constant and captivating backdrop. a sweet additional feature of the property is the detached guest suite bedroom 3, complete with its own private 3rd bath. the exterior captures an old-world charm, featuring intricate rock wall details, a built-in outdoor fireplace, sweeping patios, and terraced cactus landscaping. the large upper terrace is perfectly situated above the attached two-car garage, offering even more space to enjoy the outdoors. most notably, the property offers exceptional direct lakefront access, ideal for boating, kayaking, paddle boarding, and fishing. the public boat launch is located just minutes from the home for additional access to launch your boat. whether you are looking for a full-time residence, a weekend getaway, or a vacation escape, this home presents a rare opportunity to experience the very best of clear lake."
1136852393,723 E 6th Street E,Long Beach,1.0,1.0,270000,"Cute 1 bed/ 1 bath condo centrally located with easy access to stores, restaurants, city hall, and more! This lovely unit sits in a building with only 12 units and is waiting for the next owner to make it their own. Make your appointment today.","cute 1 bedroom/ 1 bath condo centrally located with easy access to stores, restaurants, city hall, and more! this lovely unit sits in a building with only 12 units and is waiting for the next owner to make it their own. make your appointment today."
1146160579,3057 N G,San Bernardino,2.0,1.0,419999,"Welcome to 3057 N G Street, a charming and well-maintained home located in prime North San Bernardino near the beautiful Shandin Hills. This inviting residence has 2 bedrooms, 1 bathroom, and 714 sq ft of comfortable living space, sitting on a massive 16,200 sq ft lot—perfect for a starting family, first-time buyer, or long-term investor. The expansive lot provides endless possibilities, including the potential to build an ADU or expand the home. Recent upgrades include central AC and heating, a newer roof, new double-pane windows, upgraded plumbing, and a recently insulated attic, offering comfort and efficiency. A standout feature is the spacious laundry room, which provides the ideal layout to add an additional bathroom with ease by simply incorporating a stackable washer and dryer. This property’s excellent location places you just minutes from Shandin Park, Blair Park, Marshall Elementary School, Shandin Hills Middle School, and offers quick access to the I-210 freeway for convenient commuting. With its large lot, valuable improvements, and versatile layout, this home presents a rare opportunity to bring your vision to life and take advantage of its tremendous potential.","welcome to 3057 n g street, a charming and well-maintained home located in prime north san bernardino near the beautiful shandin hills. this inviting residence has 2 bedrooms, 1 bathroom, and 714 sq ft of comfortable living space, sitting on a massive 16,200 sq ft lot—perfect for a starting family, first-time buyer, or long-term investor. the expansive lot provides endless possibilities, including the potential to build an adu or expand the home. recent upgrades include central air conditioning and heating, a newer roof, new double-pane windows, upgraded plumbing, and a recently insulated attic, offering comfort and efficiency. a standout feature is the spacious laundry room, which provides the ideal layout to add an additional bathroom with ease by simply incorporating a stackable washer and dryer. this property's excellent location places you just minutes from shandin park, blair park, marshall elementary school, shandin hills middle school, and offers quick access to the i-210 freeway for convenient commuting. with its large lot, valuable improvements, and versatile layout, this home presents a rare opportunity to bring your vision to life and take advantage of its tremendous potential."
1144568827,66876 Flora Avenue,Desert Hot Springs,3.0,2.0,298000,"Welcome to this affordable 3-bedroom, 2-bath home located in the growing city of Desert Hot Springs! Perfectly situated near local schools and just minutes from shopping and services, this home offers a great opportunity for first-time buyers or investors. Desert Hot Springs is famous for its world-renowned natural hot mineral waters, making this area a popular destination and a smart long-term investment.This charming home provides a comfortable layout with plenty of natural light and functional living spaces -- ideal for families or as a rental property. Priced competitively, it's one of the best values in today's market. Don't miss the chance to own a home in this fast-developing community with so much potential!","welcome to this affordable 3-bedroom, 2-bath home located in the growing city of desert hot springs! perfectly situated near local schools and just minutes from shopping and services, this home offers a great opportunity for first-time buyers or investors. desert hot springs is famous for its world-renowned natural hot mineral waters, making this area a popular destination and a smart long-term investment.this charming home provides a comfortable layout with plenty of natural light and functional living spaces - ideal for families or as a rental property. priced competitively, it's one of the best values in today's market. don't miss the chance to own a home in this fast-developing community with so much potential!"
1151532419, San Carlos & 10th,Carmel,2.0,2.0,2599000,"Nestled in the heart of Carmel, ""SeaBright"" is just a stroll to restaurants, galleries, shops and the renowned Carmel Sunset Center for the performing arts. Set back from the street and sheltered by a high fence, the home enjoys privacy and seclusion, allowing you to relax cozily on the patio around your outdoor brick fireplace.  Inside, the home offers a cheerful beach cottage feel--bright with sunshine and fresh with promise. A perfect palette for your creative remodeling ideas, but already pleasant and livable as is, if just want to slip into sandals and stroll to the sea. Perfectly sized with two bedrooms and two baths all on one level, SeaBright is eager to serve as your vacation getaway or your Carmel forever home.","nestled in the heart of carmel, ""seabright"" is just a stroll to restaurants, galleries, shops and the renowned carmel sunset center for the performing arts. set back from the street and sheltered by a high fence, the home enjoys privacy and seclusion, allowing you to relax cozily on the patio around your outdoor brick fireplace. inside, the home offers a cheerful beach cottage feel-bright with sunshine and fresh with promise. a perfect palette for your creative remodeling ideas, but already pleasant and livable as is, if just want to slip into sandals and stroll to the sea. perfectly sized with two bedrooms and two baths all on one level, seabright is eager to serve as your vacation getaway or your carmel forever home."
1145792614,6696 Lakeridge Road,Los Angeles,3.0,4.0,2599999,"Experience contemporary living in this striking two-level Hollywood Hills home, rebuilt from the ground up in 2013. Set on over a 16,200 sq ft lot, this approx. 3,000 sq ft residence showcases sweeping canyon views, walls of glass, and seamless indoor-outdoor flow. The open-concept layout features soaring ceilings, recessed lighting, and wide-plank hardwood floors throughout. The designer kitchen comes equipped with premium Viking appliances, sleek Silestone countertops, and a spacious island ideal for entertaining. The primary suite offers dual walk-in closets, a spa-inspired bath with jetted tub, and French doors leading to a private wrap-around terrace totaling approx. 1,000 sq ft. Outside, enjoy a heated saltwater pool with waterfall feature, built-in fire pit, and integrated surround sound for the perfect California lifestyle. A rare blend of privacy, modern luxury, and timeless design schedule your private showing today.","experience contemporary living in this striking two-level hollywood hills home, rebuilt from the ground up in 2013. set on over a 16,200 sq ft lot, this approx. 3,000 sq ft residence showcases sweeping canyon views, walls of glass, and seamless indoor-outdoor flow. the open-concept layout features soaring ceilings, recessed lighting, and wide-plank hardwood floors throughout. the designer kitchen comes equipped with premium viking appliances, sleek silestone countertops, and a spacious island ideal for entertaining. the primary suite offers dual walk-in closets, a spa-inspired bath with jetted tub, and french doors leading to a private wrap-around terrace totaling approx. 1,000 sq ft. outside, enjoy a heated saltwater pool with waterfall feature, built-in fire pit, and integrated surround sound for the perfect california lifestyle. a rare blend of privacy, modern luxury, and timeless design schedule your private showing today."
